"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.182489619E0,-2.218295634E-1,-2.888697147E0,3.585433960E-2,2.897423873E0
3.192590937E0,-1.357578635E-1,3.314560652E-1,-1.823158264E-1,4.019109120E-1
3.202722773E0,-2.452071011E-1,1.616460085E0,-2.051639557E-1,1.647774856E0
3.212854609E0,3.091650009E-1,9.469505548E-1,-6.524944305E-2,9.982764351E-1
3.223901972E0,5.916207433E-1,-1.182028532E0,3.957443237E-1,1.379789884E0
3.233087763E0,-3.058231473E-1,-1.775616169E0,-5.775451660E-2,1.802685819E0
3.243219599E0,-7.504208088E-1,4.799293280E-1,-4.811058044E-1,1.012386460E0
3.253351435E0,5.041224957E-1,1.136258841E0,1.152763367E-1,1.248403892E0
3.263483271E0,-2.284037173E-1,1.031845570E0,2.637004852E-2,1.057151322E0
3.273615107E0,3.437280655E-2,7.741184831E-1,-7.632923126E-2,7.786315349E-1
3.283716426E0,1.790324152E-1,-2.385962248E0,1.194572449E-1,2.395649909E0
3.293878779E0,-4.385213256E-1,-2.160049677E0,1.889610291E-1,2.212198416E0
3.303980097E0,3.525741100E-1,1.553073883E0,-2.426147461E-1,1.610965209E0
3.314111933E0,-2.948120236E-2,3.009140253E0,-1.870346069E-2,3.009342789E0
3.324091181E0,-2.535712421E-1,1.073517084E0,9.070205688E-2,1.106780994E0
3.334223017E0,4.908552468E-1,-3.341678619E0,1.021337509E-1,3.379080670E0
3.344629511E0,-3.610000610E-1,-9.887956381E-1,-1.228771210E-1,1.059781414E0
3.354486689E0,-6.128028631E-1,8.100537062E-1,-2.619457245E-2,1.016071115E0
3.364893183E0,9.241323471E-1,-2.885178924E-1,2.842254639E-1,1.008983292E0
3.374719843E0,4.047352076E-2,2.210808754E0,-5.041599274E-2,2.211753880E0
3.384851679E0,-6.899171472E-1,-2.889473438E-1,-1.771945953E-1,7.686833952E-1
3.394983515E0,6.169932485E-1,-2.818217039E0,2.832603455E-2,2.885104905E0
3.405390010E0,-5.457225442E-1,7.768369317E-1,5.284023285E-2,9.508316380E-1
3.415247187E0,-3.394967318E-1,1.351524830E0,-2.694568634E-1,1.419325332E0
3.426202998E0,8.683677912E-1,1.716115475E0,2.851486206E-1,1.944331422E0
3.435785517E0,-1.210494041E-1,-2.357144833E0,3.560619354E-1,2.386957231E0
3.445642695E0,-7.478469610E-2,-1.624167442E0,-3.732690811E-1,1.668185373E0
3.455591426E0,-6.045957804E-1,2.456132174E-1,4.708862305E-2,6.542776541E-1
3.465967402E0,3.524127603E-2,1.017945766E0,-1.298017502E-1,1.026793078E0
3.475824580E0,4.263471365E-1,1.888951421E0,-1.046476364E-1,1.939293809E0
3.484155879E0,4.263471365E-1,1.888951421E0,-1.046476364E-1,1.939293809E0
3.494226679E0,2.235104740E-1,5.681072474E-1,1.806278229E-1,6.366546842E-1
3.504266963E0,-1.050509214E-1,-2.314308167E0,-9.387016296E-3,2.316710189E0
3.514337763E0,-9.750768542E-2,-2.354044914E0,2.107915878E-1,2.365474223E0
3.524408564E0,2.030709386E-2,1.854468822E0,-2.018346786E-1,1.865530549E0
3.534479365E0,-4.357220829E-1,2.907603264E0,-2.014789581E-1,2.946965260E0
3.544550166E0,5.294352174E-1,2.532851696E-1,1.593437195E-1,6.081491984E-1
3.554651484E0,4.485622048E-2,-2.963495016E0,1.731338501E-1,2.968887017E0
3.564691767E0,-6.931883693E-1,-3.084644675E-1,-4.615840912E-1,8.880992716E-1
3.574762568E0,1.671518981E-1,5.454237461E-1,2.400236130E-1,6.189007632E-1
3.584863886E0,3.791303039E-1,-3.296677470E-1,2.204437256E-1,5.486492932E-1
3.594934687E0,-3.185786903E-1,2.426769018E0,-4.557504654E-1,2.489660366E0
3.604974970E0,1.196330786E-1,-1.089834452E0,9.463596344E-2,1.100457710E0
3.615045771E0,-1.603449881E-1,-2.799719334E0,9.437274933E-2,2.805894702E0
3.626093135E0,-4.408288002E-1,1.005306005E0,-2.628650665E-1,1.128746313E0
3.635217890E0,1.675005555E-1,1.853590012E0,7.164001465E-2,1.862521049E0
3.645288691E0,1.787028909E-1,1.669141293E0,9.296989441E-2,1.681252741E0
3.655328974E0,2.248142064E-1,-2.211036921E0,6.789302826E-2,2.223473669E0
3.665430293E0,-8.412867785E-2,-1.906480908E0,-1.363754272E-2,1.908384938E0
3.675501093E0,-9.625285864E-1,1.295192242E-1,-4.539489746E-4,9.712037454E-1
3.685571894E0,8.400766850E-1,1.033015490E0,2.444458008E-2,1.331708442E0
3.695612177E0,1.252770722E-1,1.732829928E0,5.198001862E-2,1.738129980E0
3.705713496E0,-2.173855603E-1,6.573076844E-1,-7.704639435E-2,6.965960240E-1
3.715784297E0,5.055828094E-1,-2.354224682E0,1.809406281E-2,2.407969108E0
3.725824580E0,-5.834150314E-1,-1.974876642E0,3.079509735E-1,2.082149047E0
3.735895381E0,-6.231486797E-2,1.939801097E0,-5.418634415E-1,2.015025416E0
3.745996699E0,1.526809037E-1,2.239647150E0,1.456346512E-1,2.249564462E0
3.756036982E0,3.339008391E-1,2.284285426E-1,3.398189545E-1,5.283429674E-1
3.766107783E0,-9.902483225E-2,-2.643829584E0,3.514003754E-2,2.645916781E0
3.776185591E0,-1.049871147E-1,2.597649097E-1,-3.068189621E-1,4.154972660E-1
3.786256392E0,-4.035118818E-1,5.784946680E-2,4.150743484E-1,5.817689527E-1
3.796357710E0,6.421549320E-1,-6.002103090E-1,8.765029907E-2,8.833447496E-1
3.806397993E0,2.811124921E-1,2.540178776E0,-2.060890198E-3,2.555687127E0
3.816468794E0,-3.242087364E-1,-6.822368503E-1,-1.992797852E-2,7.556160063E-1
3.827485640E0,3.433331847E-2,-2.949001074E0,4.842472076E-2,2.949598458E0
3.836610395E0,-2.416361570E-1,7.366122603E-1,-1.823186874E-1,7.963829219E-1
3.846681196E0,-1.849798262E-1,2.063084841E0,-1.021804810E-1,2.073879805E0
3.856782515E0,4.906223118E-1,1.711377859E0,2.373962402E-1,1.796073886E0
3.866822798E0,3.973166347E-1,-2.185253620E0,3.770284653E-1,2.252852493E0
3.876893599E0,-3.843074739E-1,-1.938831806E0,-1.389179230E-1,1.981428575E0
3.886964399E0,-3.153728545E-1,5.142455101E-1,-3.044013977E-1,6.756986702E-1
3.897065718E0,6.330434084E-1,6.654770970E-1,1.229095459E-1,9.266663262E-1
3.907136518E0,-2.345550954E-1,1.504261494E0,-4.318809509E-2,1.523050868E0
3.917176802E0,4.232111573E-2,1.044463158E0,-8.167743683E-2,1.048506351E0
3.927247602E0,1.930730939E-1,-2.826456547E0,1.953096390E-1,2.839767541E0
3.937348921E0,-5.360321403E-1,-1.888649940E0,4.805564880E-3,1.963250403E0
3.947419722E0,2.091366351E-1,2.146966457E0,-3.633413315E-1,2.187514577E0
3.957460005E0,-2.144234180E-1,2.427767515E0,1.266899109E-1,2.440508726E0
3.967561323E0,6.119173765E-2,1.632130146E-1,1.270980835E-1,2.157239897E-1
3.977601606E0,5.214515924E-1,-3.060978413E0,2.738380432E-2,3.105197333E0
3.987672407E0,-5.310375094E-1,-2.169643044E-1,-8.635330200E-2,5.801131257E-1
3.997743208E0,-3.501699567E-1,7.547957301E-1,-8.753108978E-2,8.366584037E-1
4.007814009E0,7.677793503E-1,-5.187749863E-3,1.965980530E-1,7.925672450E-1
4.017915327E0,-2.165443897E-1,1.781701803E0,3.786754608E-2,1.795212171E0
4.028901655E0,-9.881803393E-2,-2.998912334E-1,-1.867265701E-1,3.668331606E-1
4.038056929E0,2.805607915E-1,-3.162636518E0,1.776466370E-1,3.180022395E0
4.048127729E0,-5.683410168E-1,6.608581543E-1,-7.359981537E-2,8.747353567E-1
4.058168013E0,-1.796686947E-1,2.394290686E0,-3.101139069E-1,2.420966617E0
4.068269331E0,4.257521331E-1,1.884012222E0,1.891469955E-1,1.940758491E0
4.078340132E0,1.494500041E-1,-2.693591833E0,2.777299881E-1,2.711993033E0
4.088410933E0,-1.448265910E-1,-1.650281191E0,-2.574739456E-1,1.676512924E0
4.098451216E0,-4.987230003E-1,7.278051376E-1,1.640319824E-3,8.822854640E-1
4.108552534E0,1.387354434E-1,6.005593538E-1,-6.552791595E-2,6.198491498E-1
4.118623335E0,6.849262714E-1,1.208307624E0,1.223754883E-1,1.394312401E0
4.128694136E0,-1.490898430E-1,9.238712788E-1,5.175876617E-2,9.372539095E-1
4.138734419E0,-2.222370505E-1,-2.678041935E0,-5.526828766E-2,2.687815562E0
4.148805220E0,1.242328286E-1,-1.516628981E0,1.635484695E-1,1.530472268E0
4.158876020E0,-9.919893742E-2,2.215551376E0,-4.961490631E-2,2.218325938E0
4.168946821E0,-1.554829776E-1,2.323952675E0,-2.504806519E-1,2.342577971E0
4.179017622E0,4.115187228E-1,-5.221033096E-1,1.524801254E-1,6.820481755E-1
4.189088423E0,6.972831488E-2,-3.100286007E0,1.826944351E-1,3.106446945E0
4.199159224E0,-6.494833827E-1,5.226951838E-2,-3.441352844E-1,7.368784574E-1
4.209230024E0,3.303366303E-1,9.213178158E-1,1.452560425E-1,9.894686073E-1
4.219300825E0,3.522253036E-2,3.611796498E-1,2.445650101E-1,4.376110262E-1
4.230256636E0,3.521370888E-2,1.448484659E0,-3.121013641E-1,1.482145430E0
4.239442427E0,5.140087008E-2,-7.996373773E-1,5.472469330E-2,8.031542670E-1
4.249452192E0,-4.097210467E-1,-2.872137547E0,1.628332138E-1,2.905780459E0
4.259584028E0,2.253459394E-1,4.683855176E-1,-2.499351501E-1,5.767437601E-1
4.269654829E0,-2.980607748E-2,2.572179317E0,-7.843017578E-3,2.572363963E0
4.279756147E0,-1.624637544E-1,2.046708107E0,-1.082658768E-1,2.055998552E0
4.289826948E0,5.280082226E-1,-2.712790012E0,3.362398148E-1,2.784076067E0
4.299897749E0,-2.516001761E-1,-1.862671256E0,-6.841373444E-2,1.880831544E0
4.309938032E0,-7.373439670E-1,1.116129637E0,-9.737396240E-2,1.341231964E0
4.320008833E0,8.095247149E-1,2.110405564E-1,7.308006287E-2,8.397672750E-1
4.330079634E0,2.704886496E-1,9.480778575E-1,8.452415466E-2,9.895251721E-1
4.340150434E0,-5.202125311E-1,1.208661318E0,-2.978448868E-1,1.349145965E0
4.350221235E0,2.545045316E-1,-2.662524939E0,8.064556122E-2,2.675876550E0
4.360322554E0,-4.754831493E-1,-9.577463269E-1,-1.577949524E-2,1.069397608E0
4.370362837E0,-1.576093733E-1,2.029078722E0,-3.745527267E-1,2.069369691E0
4.380433638E0,3.082033396E-1,1.843987226E0,9.270954132E-2,1.871863576E0
4.390504438E0,5.145466328E-2,-7.754670382E-1,2.869176865E-1,8.284434009E-1
4.400575239E0,1.996011734E-1,-2.871915817E0,4.938983917E-2,2.879267345E0
4.410646040E0,-1.924001873E-1,1.023471355E0,-2.479238510E-1,1.070503472E0
4.420716841E0,-3.890818357E-1,6.294664741E-1,8.204174042E-2,7.445425200E-1
4.431611616E0,6.676828265E-1,-3.531378508E-1,1.406383514E-1,7.683006211E-1
4.440858442E0,-1.489875317E-1,1.317466259E0,3.817176819E-2,1.326413100E0
4.450929243E0,-4.026653767E-1,-7.388140559E-1,-4.816436768E-2,8.427961919E-1
4.461000044E0,2.680535614E-1,-2.500888824E0,1.785287857E-1,2.521541225E0
4.471070845E0,-2.265390754E-2,9.464404583E-1,-4.671287537E-2,9.478632989E-1
4.481141645E0,-4.460249543E-1,2.530920267E0,-4.409170151E-1,2.607470704E0
4.491212446E0,4.679977298E-1,1.493031979E0,2.103424072E-2,1.564803120E0
4.501313765E0,2.886164188E-2,-3.086009264E0,2.633419037E-1,3.097359380E0
4.511384565E0,-4.129975140E-1,-1.340505123E0,-3.142023087E-1,1.437443572E0
4.521424849E0,-1.920943856E-1,8.282165527E-1,-1.700630188E-1,8.670434485E-1
4.531495649E0,2.268560529E-1,4.314569831E-1,3.517141342E-1,6.011003487E-1
4.541566450E0,8.794397116E-2,2.057411194E0,-1.437263489E-1,2.064299452E0
4.551637251E0,1.642798781E-1,1.315198541E-1,2.250480652E-2,2.116407728E-1
4.561738569E0,-1.802433729E-1,-3.176074505E0,1.502990723E-3,3.181185187E0
4.571809370E0,-3.726986945E-1,-6.438773870E-2,-6.046867371E-2,3.830229213E-1
4.581849653E0,4.156274199E-1,1.683381319E0,-2.117805481E-1,1.746817053E0
4.591920454E0,-1.155002713E-1,1.805480003E0,2.309694290E-1,1.823854499E0
4.601991255E0,4.108299911E-1,-1.055699587E0,1.139125824E-1,1.138533695E0
4.612092573E0,1.899991333E-1,-2.543375492E0,1.043338776E-1,2.552595566E0
4.622163374E0,-9.237763882E-1,8.509863019E-1,-3.834362030E-1,1.313226493E0
4.633027632E0,3.938203454E-1,1.146636963E0,-3.216838837E-2,1.212808969E0
4.642274458E0,3.396137953E-1,9.124445915E-2,2.142286301E-1,4.117729802E-1
4.652345259E0,-2.861836851E-1,9.595688581E-1,-9.436130524E-2,1.005772117E0
4.662446577E0,1.144858301E-1,-1.813822985E0,6.383800507E-2,1.818553303E0
4.672486860E0,-3.082349896E-1,-2.193094254E0,2.104215622E-1,2.224623215E0
4.682557661E0,6.018820405E-2,1.658838511E0,-5.429944992E-1,1.746485285E0
4.692628462E0,1.872163415E-1,3.040784836E0,3.577423096E-2,3.046752726E0
4.702699263E0,-2.801733017E-1,4.074715376E-1,2.602300644E-1,5.587931812E-1
4.712770063E0,3.459586203E-1,-3.213676214E0,5.772399902E-2,3.232759539E0
4.722840864E0,1.736760139E-3,-5.138437748E-1,-1.438140869E-1,5.335924782E-1
4.732911665E0,-5.248576999E-1,7.825659513E-1,2.683200836E-1,9.797350359E-1
4.743012983E0,6.972833872E-1,-1.588704586E-1,1.077737808E-1,7.232282714E-1
4.753083784E0,7.983025908E-2,1.755228996E0,3.880882263E-2,1.757471998E0
4.763124067E0,-4.516830742E-1,-2.797709107E-1,-1.626892090E-1,5.556591948E-1
4.773194868E0,3.982912302E-1,-2.625928164E0,6.029891968E-2,2.656646492E0
4.783296186E0,-1.403416991E-1,8.232680559E-1,6.118011475E-2,8.373822848E-1
4.793366987E0,-2.282504141E-1,1.671247959E0,2.275142670E-1,1.702037231E0
4.803407270E0,8.243184686E-1,9.084906578E-1,-1.295452118E-1,1.233546989E0
4.813478071E0,4.234087467E-2,-1.972556353E0,3.393878937E-1,2.001987876E0
4.823487837E0,-5.804800987E-1,-1.354823828E0,-2.574768066E-1,1.496261693E0
4.835023481E0,-2.534586191E-2,6.494830847E-1,-2.893838882E-1,7.114869815E-1
4.843690474E0,-1.582789421E-2,1.169400692E0,2.114868164E-1,1.188475988E0
4.853761274E0,1.374523938E-1,1.247876167E0,-9.071350098E-3,1.255456243E0
4.863862593E0,4.950756431E-1,8.495819569E-2,2.556571960E-1,5.636296561E-1
4.873902876E0,-2.522089481E-1,-2.784833431E0,1.117439270E-1,2.798462667E0
4.883973677E0,-1.413768530E-1,-1.362971663E0,-1.753425598E-2,1.370396519E0
4.894074995E0,4.841700494E-1,2.210758686E0,-2.252511978E-1,2.274337861E0
4.904145796E0,-2.257133424E-1,3.434859753E0,-1.268968582E-1,3.444606051E0
4.914247114E0,4.218029976E-2,-7.373463511E-1,1.764659882E-1,7.593412041E-1
4.924348433E0,3.960319459E-1,-3.376057625E0,1.902608871E-1,3.404527220E0
4.934480268E0,-8.877629042E-1,1.322749853E-1,-5.902585983E-1,1.074255490E0
4.944612104E0,3.597796559E-1,3.205472231E-1,2.012777328E-1,5.222113067E-1
4.954743940E0,4.895360768E-1,8.130854368E-2,2.136554718E-1,5.402826208E-1
4.964875776E0,-5.497498512E-1,2.116997004E0,-6.193447113E-2,2.188089827E0
4.974977095E0,2.132371366E-1,-1.130651355E0,-2.143487930E-1,1.170379412E0
4.985810835E0,-4.614281654E-2,-1.814467192E0,9.018898010E-2,1.817293152E0
4.995301802E0,-4.097007513E-1,1.323002338E0,-2.964248657E-1,1.416353626E0
5.005372602E0,2.404254675E-1,7.726176381E-1,1.381425858E-1,8.208689263E-1
5.015443403E0,2.052119970E-1,6.548669338E-1,3.406744003E-1,7.661734215E-1
5.025636274E0,1.700217724E-1,-2.430054426E0,-6.470298767E-2,2.436854200E0
5.036714155E0,-4.798895121E-2,-2.481575012E-1,-1.661214828E-1,3.024589756E-1
5.045899946E0,-7.042613029E-1,1.514425039E0,-2.438926697E-1,1.687883532E0
5.056031782E0,2.634899616E-1,7.601618767E-3,2.692317963E-2,2.649709457E-1
5.066163618E0,4.450578094E-1,1.251332760E0,4.511260986E-2,1.328888738E0
5.076264936E0,-4.104777277E-1,-7.691864967E-1,1.136131287E-1,8.792313545E-1
5.086396772E0,3.958933651E-1,-2.959567070E0,1.138820648E-1,2.988099383E0
5.096528608E0,-1.368923187E-1,-1.449821591E-1,5.742835999E-2,2.075026504E-1
5.106660444E0,-4.465077221E-1,2.828070164E0,-5.514259338E-1,2.915719561E0
5.116761763E0,3.951962292E-1,2.953091621E0,1.653165817E-1,2.984000629E0
5.126924116E0,1.534692347E-1,-2.047811985E0,2.610654831E-1,2.070082587E0
5.137025434E0,-3.428710699E-1,-2.543111086E0,-5.949974060E-2,2.566810235E0
5.147157270E0,-2.058886588E-1,6.550067663E-2,-4.247093201E-2,2.201914133E-1
5.157289106E0,2.771685421E-1,5.042144060E-1,1.793861389E-1,6.026889370E-1
5.167420942E0,3.437159359E-1,1.050966740E0,-8.522319794E-2,1.109024222E0
5.177552778E0,4.122328758E-2,1.324906111E0,-7.313442230E-2,1.327563259E0
5.187684614E0,-7.024822235E-1,-2.039268255E0,-1.297121048E-1,2.160768734E0
5.197816450E0,-1.513938606E-1,-1.916318774E0,-4.206466675E-2,1.922749901E0
5.207948286E0,4.409303367E-1,1.935651064E0,-5.050086975E-2,1.985878884E0
5.218049604E0,-1.992332339E-1,2.570655823E0,1.507968903E-1,2.582770788E0
5.228150923E0,6.295967102E-1,-4.630002379E-1,4.449033737E-1,8.992776266E-1
5.239259321E0,3.152589202E-1,-2.959268808E0,9.043598175E-2,2.977387904E0
5.248445112E0,-1.175295830E0,7.287102938E-2,-4.281110764E-1,1.252960322E0
5.258454878E0,3.769081831E-1,8.353559375E-1,-9.039878845E-2,9.208969876E-1
5.268525679E0,4.829653800E-1,-4.187738895E-2,4.877376556E-1,6.876752829E-1
5.278901655E0,-2.957316339E-1,1.153175354E0,-1.661252975E-1,1.202026710E0
5.286836225E0,-2.957316339E-1,1.153175354E0,-1.661252975E-1,1.202026710E0
5.296876509E0,3.129827082E-1,-2.067898512E-1,-1.710014343E-1,4.122641250E-1
5.306977827E0,-1.290840507E-1,-2.117949009E0,2.304601669E-1,2.134357652E0
5.317018110E0,-1.890182197E-1,1.145926714E0,-2.476339340E-1,1.187517784E0
5.327088911E0,6.551286578E-2,1.247177243E0,-7.100677490E-2,1.250913656E0
5.337190229E0,-1.634841561E-1,7.623918056E-1,5.459785461E-2,7.816324330E-1
5.347261030E0,2.076365948E-1,-2.458039284E0,2.228918076E-1,2.476842917E0
5.357301313E0,2.730354071E-1,-8.312463164E-1,-7.869720459E-3,8.749746880E-1
5.367402632E0,-7.433986664E-1,8.726704121E-1,-6.721305847E-2,1.148352220E0
5.377473433E0,4.628840983E-1,7.648892999E-1,-1.118335724E-1,9.010128065E-1
5.387513716E0,2.171603441E-1,1.469009757E0,1.340579987E-2,1.485034679E0
5.397584517E0,-3.941270113E-1,1.286070347E-1,1.153688431E-1,4.303322442E-1
5.407655317E0,2.010814846E-1,-2.857779264E0,-8.868122101E-2,2.866217097E0
5.417756636E0,-1.197997034E-1,-1.424798250E0,1.549825668E-1,1.438200827E0
5.427796919E0,2.883371711E-2,1.935743809E0,-1.545381546E-1,1.942116762E0
5.438691694E0,9.151953459E-2,3.225726604E0,-2.749404907E-1,3.238715830E0
5.447938520E0,-1.562805772E-1,-1.063308120E-1,2.821636200E-1,3.396265137E-1
5.458009321E0,-3.939774632E-2,-3.539087534E0,-1.506805420E-3,3.539307139E0
5.468080122E0,-2.747361064E-1,1.442028284E-1,-3.341464996E-1,4.559915209E-1
5.478150923E0,-2.950188518E-2,5.195372701E-1,2.532806396E-1,5.787403724E-1
5.488252241E0,6.640606523E-1,-3.535260558E-1,2.315330505E-1,7.871243711E-1
5.498292524E0,1.622647643E-1,1.659058809E0,-1.042575836E-1,1.670232208E0
5.508363325E0,-3.239551187E-1,7.798522711E-2,-1.551666260E-1,3.675667237E-1
5.518434126E0,-3.993713260E-1,-2.189250946E0,-2.582015991E-1,2.240309181E0
5.528504927E0,-4.468119144E-2,9.983241558E-1,-1.535415649E-1,1.011050217E0
5.538575727E0,-3.567950428E-1,1.080186367E0,-3.734016418E-2,1.138200148E0
5.548646528E0,4.946478903E-1,9.272999167E-1,1.517295837E-3,1.050982385E0
5.558717329E0,4.480693042E-1,-2.640005827E0,4.458303452E-1,2.714619967E0
5.568818647E0,-4.769956172E-1,-7.855408788E-1,-2.292041779E-1,9.471714978E-1
5.578858931E0,-7.880036235E-1,1.154654503E0,-3.529138565E-1,1.441778389E0
5.588929731E0,5.319999456E-1,6.139376760E-1,1.014871597E-1,8.186837336E-1
5.599000532E0,-5.333438516E-2,1.230517864E0,-5.349826813E-2,1.232834472E0
5.609071333E0,8.557569981E-2,2.307547927E-1,4.780483246E-2,2.507115409E-1
5.619142134E0,1.718288958E-1,-3.002045393E0,2.834386826E-1,3.020287933E0
5.629212934E0,-3.835783005E-1,-1.414983749E0,1.171960831E-1,1.470729834E0
5.640107710E0,3.333656490E-1,2.216029406E0,-3.027238846E-1,2.261318362E0
5.649385054E0,-7.234290242E-2,3.313826084E0,-1.682453156E-1,3.318882839E0
5.659425337E0,-4.616515338E-1,-3.434441090E-1,2.267675400E-1,6.184654492E-1
5.669526655E0,5.639754534E-1,-3.296734333E0,-5.504131317E-2,3.345079240E0
5.679597456E0,-5.072920322E-1,-6.439005136E-1,5.730152130E-2,8.217277784E-1
5.689637739E0,4.366207123E-2,5.555846095E-1,-1.573562622E-4,5.572976400E-1
5.699708540E0,7.104922533E-1,8.095891476E-1,2.978305817E-1,1.117558448E0
5.709779341E0,-1.926692426E-1,1.834496021E0,-5.230998993E-2,1.845327457E0
5.719880659E0,-3.777630329E-1,-3.234927654E-1,-2.229957581E-1,5.450500770E-1
5.729920942E0,1.457304657E-1,-2.679181576E0,-4.429817200E-2,2.683507707E0
5.739991743E0,-4.099572897E-1,5.362887979E-1,-5.555057526E-2,6.773156727E-1
5.750093061E0,-1.283995807E-1,1.258442879E0,-2.534866333E-2,1.265230211E0
5.760163862E0,7.970132828E-1,1.629617453E0,1.224670410E-1,1.818208291E0
5.770234663E0,1.733300984E-1,-2.375962019E0,3.451976776E-1,2.407156055E0
5.780274946E0,-5.128725767E-1,-1.021523237E0,-3.536958694E-1,1.196515262E0
5.790345747E0,-4.159342051E-1,1.870223999E0,-1.127767563E-1,1.919233614E0
5.800447065E0,4.575994611E-2,-6.835667491E-1,1.177959442E-1,6.951498814E-1
5.810517866E0,7.009561062E-1,8.707724810E-1,-5.507850647E-2,1.119204100E0
5.820588667E0,1.207441092E-3,6.536968946E-1,2.482061386E-1,6.992334197E-1
5.830659468E0,-2.134919167E-1,-2.738431454E0,9.816837311E-2,2.748494616E0
5.841645796E0,4.588177800E-2,-1.033438325E0,-3.008174896E-2,1.034893628E0
5.850770552E0,-1.540963054E-1,2.284558058E0,-3.854875565E-1,2.321971543E0
5.860841352E0,-4.191679955E-1,2.587972164E0,-1.973323822E-1,2.629114261E0
5.870912153E0,4.418766201E-1,-2.674744129E-1,3.566093445E-1,6.276684901E-1
5.881013472E0,2.790262699E-1,-2.935152531E0,1.803903580E-1,2.953898563E0
5.891084272E0,-6.629863977E-1,-3.724882603E-1,-2.792339325E-1,8.101049665E-1
5.901155073E0,6.378195286E-1,6.073469520E-1,1.443471909E-1,8.924797939E-1
5.911195356E0,7.962343097E-2,3.840218186E-1,4.126348495E-1,5.692803940E-1
5.921266157E0,-2.661342323E-1,1.203823566E0,-2.236948013E-1,1.253019542E0
5.931336958E0,1.998296976E-1,-3.620755076E-1,-3.165435791E-2,4.147681035E-1
5.941438276E0,-3.275710344E-1,-1.970650911E0,2.725124359E-2,1.997876479E0
5.951509077E0,5.654186010E-2,1.167392969E0,-1.593914032E-1,1.179579987E0
5.961549360E0,1.935151517E-1,1.234356642E0,1.352310181E-1,1.256730624E0
5.971620161E0,-1.138091683E-1,9.056569338E-1,4.624938965E-2,9.139507725E-1
5.981721479E0,2.203733623E-1,-2.848977089E0,1.338138580E-1,2.860618993E0
5.991792280E0,-8.578866720E-3,-5.987322927E-1,-9.399318695E-2,6.061259559E-1
6.001832563E0,-9.068580866E-1,1.850769043E0,-1.319389343E-1,2.065222875E0
6.011903364E0,7.978385091E-1,-4.848231673E-1,4.083251953E-2,9.344876055E-1
6.021974165E0,4.587911963E-1,1.669845700E0,6.839656830E-2,1.733075912E0
6.032044966E0,-6.674103737E-1,-3.617329001E-1,3.334341049E-1,8.291354535E-1
6.043061811E0,7.359533906E-1,-3.131585360E0,1.194000244E-3,3.216901566E0
6.052186567E0,-4.035284519E-1,-6.641935706E-1,1.076211929E-1,7.845830943E-1
6.062257368E0,-1.274065971E-1,2.487001419E0,-4.861345291E-1,2.537269256E0
6.072328169E0,5.150355697E-1,2.898807049E0,7.414817810E-3,2.944214483E0
6.082398970E0,6.450793147E-2,-5.687335134E-1,2.791013718E-1,6.368018987E-1
6.092500288E0,-1.291584373E-1,-2.957901955E0,-1.486587524E-2,2.960757820E0
6.102571089E0,-3.922846913E-2,1.284635067E-2,-2.105178833E-1,2.145266433E-1
6.112641890E0,-2.375347912E-1,-2.612563968E-1,1.529073715E-1,3.847835056E-1
6.122682173E0,5.873650312E-1,6.743671298E-1,4.308414459E-2,8.953351044E-1
6.132752974E0,-1.004993916E-1,2.083347321E0,4.050254822E-3,2.085773859E0
