"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.308128770E0,-1.083984077E-1,1.690135002E-1,2.102518082E-1
5.328015661E0,-1.048017144E-1,1.635254025E-1,1.890106201E-1
5.347923634E0,-6.435072422E-2,2.841293216E-1,2.005796432E-1
5.367908377E0,1.187884808E-2,4.761249423E-1,1.875495911E-1
5.377974001E0,5.993485451E-2,5.787228346E-1,2.329330444E-1
5.397900969E0,1.654382348E-1,7.377809286E-1,2.452850342E-1
5.417888711E0,2.674795985E-1,8.667398095E-1,2.017097473E-1
5.437861146E0,3.192960024E-1,9.163502455E-1,2.618141174E-1
5.447888885E0,3.288974166E-1,9.196274281E-1,2.757892609E-1
5.457959255E0,3.476853967E-1,9.002146721E-1,2.551908493E-1
5.477886532E0,3.838442862E-1,8.582320809E-1,2.855358124E-1
5.497857101E0,4.759374857E-1,8.060429096E-1,2.453899384E-1
5.507906363E0,6.384881139E-1,7.892827392E-1,3.266887665E-1
5.527872809E0,8.274770975E-1,7.262688279E-1,2.935028076E-1
5.537902217E0,9.067653418E-1,6.839985251E-1,2.882480621E-1
5.547929921E0,9.948747158E-1,6.230569482E-1,3.331031799E-1
5.558015273E0,1.068382025E0,5.379359126E-1,3.307962418E-1
5.577927287E0,1.162598729E0,3.485384583E-1,2.797899246E-1
5.597846290E0,1.195889473E0,1.101123989E-1,2.831420898E-1
5.607853457E0,1.219602704E0,-1.999075711E-2,2.512168884E-1
5.627901083E0,1.242434978E0,-2.802945375E-1,2.452840805E-1
5.647867739E0,1.297266245E0,-5.288335085E-1,1.570177078E-1
5.657868682E0,1.332367182E0,-6.347934604E-1,7.859802246E-2
5.667869153E0,1.365523815E0,-7.463468313E-1,9.369087219E-2
5.687939007E0,5.022418499E-1,-3.423976302E-1,5.301761627E-2
5.698010816E0,2.739862204E-1,-2.156769335E-1,-5.345344543E-2
5.717873172E0,2.639901638E-1,-4.563931525E-1,-1.320800781E-1
5.727935898E0,2.461693287E-1,-5.823423862E-1,-2.093963623E-1
5.747951443E0,3.450322151E-2,-3.425932527E-1,-2.644634247E-1
5.767931579E0,-7.179677486E-2,-3.852792978E-1,-3.691473007E-1
5.787862613E0,-1.396040916E-1,-5.280287266E-1,-4.908857346E-1
5.797932119E0,-1.658333540E-1,-5.931279063E-1,-4.995708466E-1
5.817847498E0,-1.915072203E-1,-6.821963787E-1,-5.967235565E-1
5.827882561E0,-1.988071203E-1,-7.038334012E-1,-6.111383438E-1
5.837913093E0,-2.268323898E-1,-7.346140742E-1,-6.272897720E-1
5.847942359E0,-2.606176138E-1,-7.492526174E-1,-6.489686966E-1
5.868077808E0,-3.494778872E-1,-7.608941197E-1,-6.983499527E-1
5.878109716E0,-3.988633752E-1,-7.781476974E-1,-6.530046463E-1
